"concept_id"	"concept_name"	"domain_id"	"vocabulary_id"	"concept_class_id"	"standard_concept"	"concept_code"	"valid_start_date"	"valid_end_date"	"invalid_reason"
-7002538	BEET PILLS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Beet root	2000-01-01	2099-02-22	""
-7002539	BEETROOT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Beet root	2000-01-01	2099-02-22	""
-7002540	BEET ROOT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Beet root	2000-01-01	2099-02-22	""
-7002541	BETA VULGARISM 2X	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Beet root	2000-01-01	2099-02-22	""
-7002542	BETA VULGARIS WHOLE.	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Beet root	2000-01-01	2099-02-22	""
-7002543	TIAN CE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Beet root	2000-01-01	2099-02-22	""
-7002544	ASCORBIC ACID;BOSWELLIA SERRATA RESIN;CHONDROITIN SULFATE;COLLAGEN;GLU	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002545	BORON;BOSWELLIA SERRATA;CHONDROITIN SULFATE;COLLAGEN;CURCUMA LONGA RHI	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002546	BOSWELIA SERRATA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002547	BOSWELLA EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002548	BOSWELLA SERRATA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002549	BOSWELLIA EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002550	BOSWELLIA SACRA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002551	BOSWELLIA SE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002552	BOSWELLIA SERRATA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002553	BOSWELLIA SERRATA;CHONDROITIN	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002554	BOSWELLIA SERRATA+CHONDROITIN SULFATE+CITRUS BIOFLAVONOIDS+COLLAGEN+DI	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002555	BOSWELLIA SERRATA;COLECALCIFEROL;CURCUMA LONGA RHIZOME;GLUCOSAMINE SUL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002556	BOSWELLIA SERRATA;CURCUMA LONGA;DL-PHENYLALANINE;NATTOKINASE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002557	BOSWELLIA SERRATA;CURCUMA LONGA;DL?PHENYLALANINE;NATTOKINASE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002558	BOSWELLIA SERRATA/CURCUMA LONGA/DL-PHENYLALANINE/NATTOKINASE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002559	BOSWELLIA SERRATA/CURCUMA LONGA/DL?PHENYLALANINE/NATTOKINASE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002560	BOSWELLIA SERRATA EXTRACT (BOSWELLIA SERRATA EXTRACT)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002561	BOSWELLIA SERRATA EXTRACT (RESIN)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002562	BOSWELLIA SERRATA;GLUCOSAMINE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002563	BOSWELLIA SERRATA;GLUCOSAMINE [DIETARY SUPPLEMENT]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002564	BOSWELLIA SERRATA (GLUCOSATRIN)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002565	BOSWELLIA SERRATA GUM	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002566	BOSWELLIA SERRATA GUM;BROMELAINS;CURCUMA LONGA ROOT;PICRORHIZA KURROA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002567	BOSWELLIA SERRATA GUM OLEORESIN;CURCUMIN;PIPE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002568	BOSWELLIA SERRATA GUM W/CETYL MYRISTOLEATE/CH	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002569	BOSWELLIA SERRATA GUM W/CETYL MYRISTOLEATE/CHONDROITIN SULFATE/CURCUMA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002570	BOSWELLIA SERRATA OIL W/BROMELAINS/COLLAGEN/G	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002571	BOSWELLIA SERRATA RESIN EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002572	BOSWELLIA SERRATA W/BROMELAINS/CALCIUM ASCORBATE/CALCIUM OROTATE/CHOND	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002573	BOSWELLIA SERRATA W/CHONDROITIN SUL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002574	BOSWELLIA SERRATA W/CHONDROITIN SUL/07956901/	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002575	BOSWELLIA SERRATA W/COLECALCIFEROL/GLUCOSAMIN	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002576	BOSWELLIA SERRATA W/CURCUMA LONGA RHIZOME/GLU	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002577	BOSWELLI SERRATA DE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002578	BOSWELL SERATA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002579	CUCURAMIN (BOSWELLIA SERRATA, CURCUMA LONGA, DI-PHENYLALANINE, NATTOKINASE)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002580	GLUCOSAMINE WITH BOSWELLIA SERRATA (DIETARY SUPPLEMENTHERBALS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002581	INDIAN FRANKINCENSE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002582	NUTRIENTS NOS/CURCUMA LONGA ROOT WITH RHIZOME/BOSWELLIA SERRATA GUM	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002583	OSTEO BI-FLEX [ASCORBIC ACID;BOSWELLIA SERRATA RESIN;CHONDROITIN S	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002584	OSTEO BI-FLEX [ASCORBIC ACID;BOSWELLIA SERRATA RESIN;CHONDROITIN SULFA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002585	OSTEO BI?FLEX [ASCORBIC ACID;BOSWELLIA SERRATA RESIN;CHONDROITIN SULFA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Boswellia	2000-01-01	2099-02-22	""
-7002586	ACAISURGE WITH GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002587	ACAI W/GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002588	ACAI WITH GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002589	ACV PLUS WITH GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002590	AL0082706 ALBA BOTANICA HW SUNSCREEN GREEN TEA SPF45	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002591	ALBA BOTANICA HW SUNSCREEN GREEN TEA SPF45	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002592	APPLE CIDER VINEGAR + GREEN TEA SUPPLEMENT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002593	ARCTIUM LAPPA ROOT W/CAMELLIA SINENSIS LEAF/C	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002594	AUSTRALIAN GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002595	BIOTIN BLACK KOHOSH GREEN TEA GINSENG	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002596	BLACK TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002597	BLACK TEA OIL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002598	CAFFEINEGREEN TEA LEAF	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002599	CAFFEIN/HERBS/GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002600	CAMELIA SINENSIS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002601	CAMELLIA SINENSIS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002602	CAMELLIA SINENSIS (CAMELLIA SINENSIS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002603	CAMELLIA SINENSIS (CAMELLIA SINENSIS, TEA, GREEN)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002604	CAMELLIA SINENSIS / D-ALPHA TOCOPHEROL / FISH OIL / VITAMIN D3	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002605	CAMELLIA SINENSIS; D-ALPHA TOCOPHEROL; FISH OIL; VITAMIN D3	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002606	CAMELLIA SINENSIS; DALPHATOCOPHEROL; FISH OIL; VITAMIN D3	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002607	CAMELLIA SINENSIS/D-ALPHA TOCOPHEROL/FISH OIL/VITAMIN D3	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002608	CAMELLIA SINENSIS/PANAX GINSENG EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002609	CAMELLIA SINENSIS W/COLECALCIFEROL/FISH OIL/TOCOPHEROL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002610	CARDIO TEA (BLACK AND GREEN TEA)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002611	CHAMOMILE AND GREEN TEAS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002612	CHINA GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002613	CHINESE GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002614	CHINESE HERBAL TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002615	CHINESE TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002616	CHROMIUM PICOLINATE WITH GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002617	CINNAMON AND GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002618	DECAFFEINATED GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002619	DIETERS GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002620	DRINK GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002621	EGCE GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002622	EXOLISE (CAMELLIA SINENSIS, TEA, GREEN)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002623	GREEB TEA WITH HOODIA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002624	GREEM TEA EXTRACT (CAMELLIA SINENSIS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002625	GREEN COFFEE TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002626	GREEN COFFEE TEA EXTRACT KIKAGLOBA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002627	GREEN LEAF TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002628	GREENTEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002629	GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002630	GREEN TEA                          /01578101/	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002631	GREEN TEA /01578101/	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002632	GREEN TEA 150MG	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002633	GREEN TEA 5000	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002634	GREEN TEA (ALL OTHER NON-THERAPEUTIC PRODUCTS(	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002635	GREEN TEA (CAMELLIA SINENSIS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002636	GREEN TEA [CAMELLIA SINENSIS]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002637	GREEN TEA [CAMELLIA SINENSIS EXTRACT]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002638	GREEN TEA [CAMELLIA SINENSIS LEAF]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002639	GREEN TEA, CAMILLIA SINENSIS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002640	GREEN TEA CAP	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002641	GREEN TEA CAPS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002642	GREEN TEA CAPSULE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002643	GREEN TEA CAPSULES	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002644	GREEN TEA COMPLEX	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002645	GREEN TEA CONCENTRATE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002646	GREEN TEA CR PHYTOSOME	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002647	GREEN TEA (DECALF)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002648	GREEN TEA DIETARY SUPPLEMENT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002649	GREEN TEA  DIET PATCH	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002650	GREEN TEA DIET PILL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002651	GREEN TEA- E-TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002652	GREEN TEA EX LIQ	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002653	GREEN TEA EXT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002654	GREEN TEA EXTRACT (CAMELLIA SINENSIS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002655	GREEN TEA EXTRACT (CAMELLIA SINENSIS EXTRACT)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002656	GREEN TEA EXTRACT (CAMELLIA SINENSIS EXTRACT) (CAMELLIA SINENSIS EXTRACT)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002657	GREEN TEA EXTRACT [CAMELLIA SINENSIS LEAF]	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002658	GREEN TEA FAT BURNER	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002659	GREEN TEA(HERBAL)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002660	GREEN TEA LEAF	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002661	GREEN TEA MOISTURIZER	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002662	GREEN TEA OIL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002663	GREEN TEA OIL EXTRAXT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002664	GREEN TEA OTC	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002665	GREEN TEA PHYTOSOME	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002666	GREEN TEA PILL	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002667	GREEN TEA PILLS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002668	GREEN TEA (PLANT ALKALOIDS AND OTHER NATURAL RODUCTS) CAPSULE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002669	GREEN TEA POWDER	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002670	GREEN TEA POWDER (CAMELLIA SINENSIS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002671	GREEN TEA () POWDER (EXCEPT [DPO])	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002672	GREEN TEAS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002673	GREEN TEA SLIM	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002674	GREEN TEA SUPPLEMENT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002675	GREEN TEA SUPPLEMENTS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002676	GREEN TEA TABLETS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002677	GREEN TEA (TEA, GREEN)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002678	GREEN TEA TINCTURE	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002679	GREEN TEA W HOODIA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002680	GREEN TEA WITH ECHINACHEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002681	GREEN/WHITE TEA EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002682	GREET TEA WITH HOODIA           (ALL OTHER NON-THERAPEUTIC PRODUCTS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002683	GUARANA GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002684	HERBAL GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002685	JACKIE CHAN'S GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002686	JASMINE GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002687	LIPTON GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002688	LISTERINE NATURAL GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002689	MATCHA GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002690	MEGA GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002691	MOISTURIZER (GREEN TEA)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002692	MRGA-T GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002693	MVI WITH GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002694	OOLONG TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002695	OOLONG-TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002696	ORGANO GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002697	POLYPHENON E -GREEN TEA- 200 MG EGCG POLYPHENON E, INTERNATIONAL, INC.	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002698	PRAEVENT LOGES - GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002699	PRIMOSE AND GREEN TEA EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002700	SELENIUM/GREEN TEA EXTRACT	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002701	SLIM FAST,GREEN TEA, DIET PILLS	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002702	SM GREEN TEA COMPLEX	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002703	SOBE GREEN TEA DRINK	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002704	SUPPLEMENT WITH GREEN TEA	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002705	TEA (AS DRUG)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002706	TEA (BLACK)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002707	TEA,GREEN	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002708	TEA, GREEN	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002709	TEA, GREEN (CAMELLIA SINENSIS)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002710	TEA, GREEN (CAMELLIA SINENSIS) POWDER	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
-7002711	TEA, GREEN (CAMELLIA SINENSIS, TEA, GREEN)	NaPDI research	NAPDI	NaPDI NP Spelling Variation	""	Green tea	2000-01-01	2099-02-22	""
