"concept_id"	"concept_name"	"domain_id"	"vocabulary_id"	"concept_class_id"	"standard_concept"	"concept_code"	"valid_start_date"	"valid_end_date"	"invalid_reason"
-7000807	Anise-scent goldenrod[Solidago odora]	NaPDI research	NAPDI	Fragrant goldenrod	""	def41b0f-0d4f-4944-894b-4eb50fd3fb32	2000-01-01	2099-02-22	""
-7000808	Fragrant goldenrod[Solidago odora]	NaPDI research	NAPDI	Fragrant goldenrod	""	def41b0f-0d4f-4944-894b-4eb50fd3fb32	2000-01-01	2099-02-22	""
-7000809	Bishop's-wort[Stachys officinalis]	NaPDI research	NAPDI	Wood betony	""	"66a6f108-73fc-4034-8364-dda72d1a6c74"	2000-01-01	2099-02-22	""
-7000810	Purple betony[Stachys officinalis]	NaPDI research	NAPDI	Wood betony	""	"66a6f108-73fc-4034-8364-dda72d1a6c74"	2000-01-01	2099-02-22	""
-7000811	Wood betony[Stachys officinalis]	NaPDI research	NAPDI	Wood betony	""	"66a6f108-73fc-4034-8364-dda72d1a6c74"	2000-01-01	2099-02-22	""
-7000812	Karaya gum[Sterculia urens]	NaPDI research	NAPDI	Karaya gum	""	"8730b21c-b273-460f-8e7f-06ec78f65fad"	2000-01-01	2099-02-22	""
-7000813	Stevia[Stevia rebaudiana]	NaPDI research	NAPDI	Stevia	""	"0c85eb79-926e-48d8-8127-11ee202f0427"	2000-01-01	2099-02-22	""
-7000814	Queen's-delight[Stillingia sylvatica]	NaPDI research	NAPDI	Yawroot	""	"235fde70-398c-49a9-b39c-67847ce56a01"	2000-01-01	2099-02-22	""
-7000815	Queen's-root[Stillingia sylvatica]	NaPDI research	NAPDI	Yawroot	""	"235fde70-398c-49a9-b39c-67847ce56a01"	2000-01-01	2099-02-22	""
-7000816	Stillingia[Stillingia sylvatica]	NaPDI research	NAPDI	Yawroot	""	"235fde70-398c-49a9-b39c-67847ce56a01"	2000-01-01	2099-02-22	""
-7000817	Yawroot[Stillingia sylvatica]	NaPDI research	NAPDI	Yawroot	""	"235fde70-398c-49a9-b39c-67847ce56a01"	2000-01-01	2099-02-22	""
-7000818	Ignatia[Strychnos ignatii]	NaPDI research	NAPDI	Ignatia	""	fea8cf33-fae1-405f-94b7-8220f9e7a0ca	2000-01-01	2099-02-22	""
-7000819	Strychnine tree[Strychnos nux-vomica]	NaPDI research	NAPDI	Strychnine tree	""	cb5b72dc-52ae-4657-9a9f-cf98d4b6dc43	2000-01-01	2099-02-22	""
-7000820	Boneset[Symphytum officinale]	NaPDI research	NAPDI	Slippery-root	""	"3137486b-4740-4dda-aa5a-e8a6b808ce94"	2000-01-01	2099-02-22	""
-7000821	Comfrey[Symphytum officinale]	NaPDI research	NAPDI	Slippery-root	""	"3137486b-4740-4dda-aa5a-e8a6b808ce94"	2000-01-01	2099-02-22	""
-7000822	Common comfrey[Symphytum officinale]	NaPDI research	NAPDI	Slippery-root	""	"3137486b-4740-4dda-aa5a-e8a6b808ce94"	2000-01-01	2099-02-22	""
-7000823	Consound[Symphytum officinale]	NaPDI research	NAPDI	Slippery-root	""	"3137486b-4740-4dda-aa5a-e8a6b808ce94"	2000-01-01	2099-02-22	""
-7000824	Healing-herb[Symphytum officinale]	NaPDI research	NAPDI	Slippery-root	""	"3137486b-4740-4dda-aa5a-e8a6b808ce94"	2000-01-01	2099-02-22	""
-7000825	Knitbone[Symphytum officinale]	NaPDI research	NAPDI	Slippery-root	""	"3137486b-4740-4dda-aa5a-e8a6b808ce94"	2000-01-01	2099-02-22	""
-7000826	Slippery-root[Symphytum officinale]	NaPDI research	NAPDI	Slippery-root	""	"3137486b-4740-4dda-aa5a-e8a6b808ce94"	2000-01-01	2099-02-22	""
-7000827	Indian tamarind[Tamarindus indica]	NaPDI research	NAPDI	Tamarind	""	"4396e7f3-f9ff-4d55-913f-c42da53756b2"	2000-01-01	2099-02-22	""
-7000828	Kilytree[Tamarindus indica]	NaPDI research	NAPDI	Tamarind	""	"4396e7f3-f9ff-4d55-913f-c42da53756b2"	2000-01-01	2099-02-22	""
-7000829	Tamarin[Tamarindus indica]	NaPDI research	NAPDI	Tamarind	""	"4396e7f3-f9ff-4d55-913f-c42da53756b2"	2000-01-01	2099-02-22	""
-7000830	Tamarind[Tamarindus indica]	NaPDI research	NAPDI	Tamarind	""	"4396e7f3-f9ff-4d55-913f-c42da53756b2"	2000-01-01	2099-02-22	""
-7000831	Feverfew[Tanacetum parthenium]	NaPDI research	NAPDI	Feverfew	""	"63bb7af8-a0c4-453c-adbb-1355f340abbc"	2000-01-01	2099-02-22	""
-7000832	Golden-buttons[Tanacetum vulgare]	NaPDI research	NAPDI	Tansy	""	ab17ae96-a3f7-4519-9222-653878a5768d	2000-01-01	2099-02-22	""
-7000833	Tansy[Tanacetum vulgare]	NaPDI research	NAPDI	Tansy	""	ab17ae96-a3f7-4519-9222-653878a5768d	2000-01-01	2099-02-22	""
-7000834	Common dandelion[Taraxacum officinale]	NaPDI research	NAPDI	Lion's-tooth	""	"5b71c814-c448-4d37-a6a9-9e6089f29d14"	2000-01-01	2099-02-22	""
-7000835	Dandelion[Taraxacum officinale]	NaPDI research	NAPDI	Lion's-tooth	""	"5b71c814-c448-4d37-a6a9-9e6089f29d14"	2000-01-01	2099-02-22	""
-7000836	Lion's-tooth[Taraxacum officinale]	NaPDI research	NAPDI	Lion's-tooth	""	"5b71c814-c448-4d37-a6a9-9e6089f29d14"	2000-01-01	2099-02-22	""
-7000837	English yew[Taxus baccata]	NaPDI research	NAPDI	English yew	""	"73404b34-1f2f-4a23-ac5a-8dfaeacaff58"	2000-01-01	2099-02-22	""
-7000838	Common thyme[Thymus vulgaris]	NaPDI research	NAPDI	Thyme	""	b501a37f-826e-4dbb-b6c5-f908a19a6b47	2000-01-01	2099-02-22	""
-7000839	Conehead thyme[Thymus vulgaris]	NaPDI research	NAPDI	Thyme	""	b501a37f-826e-4dbb-b6c5-f908a19a6b47	2000-01-01	2099-02-22	""
-7000840	English thyme[Thymus vulgaris]	NaPDI research	NAPDI	Thyme	""	b501a37f-826e-4dbb-b6c5-f908a19a6b47	2000-01-01	2099-02-22	""
-7000841	French thyme[Thymus vulgaris]	NaPDI research	NAPDI	Thyme	""	b501a37f-826e-4dbb-b6c5-f908a19a6b47	2000-01-01	2099-02-22	""
-7000842	Garden thyme[Thymus vulgaris]	NaPDI research	NAPDI	Thyme	""	b501a37f-826e-4dbb-b6c5-f908a19a6b47	2000-01-01	2099-02-22	""
-7000843	Thyme[Thymus vulgaris]	NaPDI research	NAPDI	Thyme	""	b501a37f-826e-4dbb-b6c5-f908a19a6b47	2000-01-01	2099-02-22	""
-7000844	Spanishmoss[Tillandsia usneoides]	NaPDI research	NAPDI	Spanishmoss	""	"1b1c4b9b-8743-456b-a32d-ab1db65a627f"	2000-01-01	2099-02-22	""
-7000845	Caltrop[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000846	Cat's-head[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000847	Common dubbletjie[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000848	Devil's-thorn[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000849	Devil's-weed[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000850	Goathead[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000851	Gokshura[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000852	Goksura[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000853	Ji li[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000854	Puncturevine[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000855	Puncturevine caltrop[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000856	Tribulus[Tribulus terrestris]	NaPDI research	NAPDI	Tribulus	""	"77b1d1fc-f4e6-4b81-8003-1b932125c12c"	2000-01-01	2099-02-22	""
-7000857	Fenugreek[Trigonella foenum-graecum]	NaPDI research	NAPDI	Fenugreek	""	"7c054d8f-9a41-44bf-ae8f-00f541e4e406"	2000-01-01	2099-02-22	""
-7000858	Bread wheat[Triticum aestivum]	NaPDI research	NAPDI	Wheat grass	""	"82133d60-28bc-4c31-b8a7-dc7260d99528"	2000-01-01	2099-02-22	""
-7000859	Wheat[Triticum aestivum]	NaPDI research	NAPDI	Wheat grass	""	"82133d60-28bc-4c31-b8a7-dc7260d99528"	2000-01-01	2099-02-22	""
-7000860	Wheat grass[Triticum aestivum]	NaPDI research	NAPDI	Wheat grass	""	"82133d60-28bc-4c31-b8a7-dc7260d99528"	2000-01-01	2099-02-22	""
-7000861	Xiao mai[Triticum aestivum]	NaPDI research	NAPDI	Wheat grass	""	"82133d60-28bc-4c31-b8a7-dc7260d99528"	2000-01-01	2099-02-22	""
-7000862	Damiana[Turnera diffusa]	NaPDI research	NAPDI	Damiana	""	"9cb4fbd3-a53e-4c53-93ee-161099dab05a"	2000-01-01	2099-02-22	""
-7000863	Coltsfoot[Tussilago farfara]	NaPDI research	NAPDI	Kuandonghua	""	"842559f5-6530-497f-a1d6-a9acd29c036b"	2000-01-01	2099-02-22	""
-7000864	Common coltsfoot[Tussilago farfara]	NaPDI research	NAPDI	Kuandonghua	""	"842559f5-6530-497f-a1d6-a9acd29c036b"	2000-01-01	2099-02-22	""
-7000865	Kuan dong[Tussilago farfara]	NaPDI research	NAPDI	Kuandonghua	""	"842559f5-6530-497f-a1d6-a9acd29c036b"	2000-01-01	2099-02-22	""
-7000866	Kuandonghua[Tussilago farfara]	NaPDI research	NAPDI	Kuandonghua	""	"842559f5-6530-497f-a1d6-a9acd29c036b"	2000-01-01	2099-02-22	""
-7000867	Europeanfieldelm[Ulmus minor]	NaPDI research	NAPDI	Europeanfieldelm	""	"8b26180f-a9b4-4d6f-b034-d7b3a50b7470"	2000-01-01	2099-02-22	""
-7000868	Red elm[Ulmus rubra]	NaPDI research	NAPDI	Slippery elm	""	"9531947d-0261-41c0-92bf-9cc679be8b1d"	2000-01-01	2099-02-22	""
-7000869	Slippery elm[Ulmus rubra]	NaPDI research	NAPDI	Slippery elm	""	"9531947d-0261-41c0-92bf-9cc679be8b1d"	2000-01-01	2099-02-22	""
-7000870	Cat's-claw[Uncaria tomentosa]	NaPDI research	NAPDI	Cat's-claw	""	a7a1d614-a062-43ca-aa53-731e5a321197	2000-01-01	2099-02-22	""
-7000871	Di Tao Hua[Urena lobata]	NaPDI research	NAPDI	Xiao Fan Tian Hua	""	adf82969-6951-41fd-9993-f1ad4dcf0252	2000-01-01	2099-02-22	""
-7000872	Xiao Fan Tian Hua[Urena lobata]	NaPDI research	NAPDI	Xiao Fan Tian Hua	""	adf82969-6951-41fd-9993-f1ad4dcf0252	2000-01-01	2099-02-22	""
-7000873	Common nettle[Urtica dioica]	NaPDI research	NAPDI	Stinging nettle	""	f67f7d71-10c9-4584-9820-bccaa427db3b	2000-01-01	2099-02-22	""
-7000874	European nettle[Urtica dioica]	NaPDI research	NAPDI	Stinging nettle	""	f67f7d71-10c9-4584-9820-bccaa427db3b	2000-01-01	2099-02-22	""
-7000875	Greater nettle[Urtica dioica]	NaPDI research	NAPDI	Stinging nettle	""	f67f7d71-10c9-4584-9820-bccaa427db3b	2000-01-01	2099-02-22	""
-7000876	Nettle[Urtica dioica]	NaPDI research	NAPDI	Stinging nettle	""	f67f7d71-10c9-4584-9820-bccaa427db3b	2000-01-01	2099-02-22	""
-7000877	Stinging nettle[Urtica dioica]	NaPDI research	NAPDI	Stinging nettle	""	f67f7d71-10c9-4584-9820-bccaa427db3b	2000-01-01	2099-02-22	""
-7000878	Yi zhu qian ma[Urtica dioica]	NaPDI research	NAPDI	Stinging nettle	""	f67f7d71-10c9-4584-9820-bccaa427db3b	2000-01-01	2099-02-22	""
-7000879	Cranberry[Vaccinium macrocarpon]	NaPDI research	NAPDI	Cranberry	""	"97bbbf38-aa44-4a52-9040-95e5ed7d71de"	2000-01-01	2099-02-22	""
-7000880	Shinyblueberry[Vaccinium myrsinites]	NaPDI research	NAPDI	Shinyblueberry	""	ac7df212-4572-4305-a5e5-373d14545044	2000-01-01	2099-02-22	""
-7000881	Common valerian[Valeriana officinalis]	NaPDI research	NAPDI	Valerian	""	fa53bdfc-70fc-4720-8235-1e38940aed59	2000-01-01	2099-02-22	""
-7000882	Garden-heliotrope[Valeriana officinalis]	NaPDI research	NAPDI	Valerian	""	fa53bdfc-70fc-4720-8235-1e38940aed59	2000-01-01	2099-02-22	""
-7000883	Garden valerian[Valeriana officinalis]	NaPDI research	NAPDI	Valerian	""	fa53bdfc-70fc-4720-8235-1e38940aed59	2000-01-01	2099-02-22	""
-7000884	Valerian[Valeriana officinalis]	NaPDI research	NAPDI	Valerian	""	fa53bdfc-70fc-4720-8235-1e38940aed59	2000-01-01	2099-02-22	""
-7000885	Aaron's-rod[Verbascum thapsus]	NaPDI research	NAPDI	Velvet-dock	""	"9b7d0f11-98c4-4f88-9474-75edbf1f06db"	2000-01-01	2099-02-22	""
-7000886	Common mullein[Verbascum thapsus]	NaPDI research	NAPDI	Velvet-dock	""	"9b7d0f11-98c4-4f88-9474-75edbf1f06db"	2000-01-01	2099-02-22	""
-7000887	Flannelleaf[Verbascum thapsus]	NaPDI research	NAPDI	Velvet-dock	""	"9b7d0f11-98c4-4f88-9474-75edbf1f06db"	2000-01-01	2099-02-22	""
-7000888	Flannelplant[Verbascum thapsus]	NaPDI research	NAPDI	Velvet-dock	""	"9b7d0f11-98c4-4f88-9474-75edbf1f06db"	2000-01-01	2099-02-22	""
-7000889	Great mullein[Verbascum thapsus]	NaPDI research	NAPDI	Velvet-dock	""	"9b7d0f11-98c4-4f88-9474-75edbf1f06db"	2000-01-01	2099-02-22	""
-7000890	Hag taper[Verbascum thapsus]	NaPDI research	NAPDI	Velvet-dock	""	"9b7d0f11-98c4-4f88-9474-75edbf1f06db"	2000-01-01	2099-02-22	""
-7000891	Mullein[Verbascum thapsus]	NaPDI research	NAPDI	Velvet-dock	""	"9b7d0f11-98c4-4f88-9474-75edbf1f06db"	2000-01-01	2099-02-22	""
-7000892	Torches[Verbascum thapsus]	NaPDI research	NAPDI	Velvet-dock	""	"9b7d0f11-98c4-4f88-9474-75edbf1f06db"	2000-01-01	2099-02-22	""
-7000893	Velvet-dock[Verbascum thapsus]	NaPDI research	NAPDI	Velvet-dock	""	"9b7d0f11-98c4-4f88-9474-75edbf1f06db"	2000-01-01	2099-02-22	""
-7000894	Crampbark[Viburnum opulus]	NaPDI research	NAPDI	Guelder rose	""	f9118816-c1b2-41d6-b663-c7ae98c20b45	2000-01-01	2099-02-22	""
-7000895	Guelder rose[Viburnum opulus]	NaPDI research	NAPDI	Guelder rose	""	f9118816-c1b2-41d6-b663-c7ae98c20b45	2000-01-01	2099-02-22	""
-7000896	Favabean[Vicia faba]	NaPDI research	NAPDI	Favabean	""	d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	2000-01-01	2099-02-22	""
-7000897	Fox grape[Vitis rotundifolia]	NaPDI research	NAPDI	Muscadine grape	""	"909f6ca1-1a3c-4add-b57b-1f2d156eea2f"	2000-01-01	2099-02-22	""
-7000898	Muscadine[Vitis rotundifolia]	NaPDI research	NAPDI	Muscadine grape	""	"909f6ca1-1a3c-4add-b57b-1f2d156eea2f"	2000-01-01	2099-02-22	""
-7000899	Muscadine grape[Vitis rotundifolia]	NaPDI research	NAPDI	Muscadine grape	""	"909f6ca1-1a3c-4add-b57b-1f2d156eea2f"	2000-01-01	2099-02-22	""
-7000900	Common grapevine[Vitis vinifera]	NaPDI research	NAPDI	Grapevine	""	cbc7251c-3eef-4dfe-adc2-f297d089367b	2000-01-01	2099-02-22	""
-7000901	European grape[Vitis vinifera]	NaPDI research	NAPDI	Grapevine	""	cbc7251c-3eef-4dfe-adc2-f297d089367b	2000-01-01	2099-02-22	""
-7000902	Grape[Vitis vinifera]	NaPDI research	NAPDI	Grapevine	""	cbc7251c-3eef-4dfe-adc2-f297d089367b	2000-01-01	2099-02-22	""
-7000903	Grapevine[Vitis vinifera]	NaPDI research	NAPDI	Grapevine	""	cbc7251c-3eef-4dfe-adc2-f297d089367b	2000-01-01	2099-02-22	""
-7000904	Asgandh[Withania somnifera]	NaPDI research	NAPDI	Ashwaganda	""	"7e0ada1f-7d49-4efd-8d5d-99f41d2b2843"	2000-01-01	2099-02-22	""
-7000905	Ashwaganda[Withania somnifera]	NaPDI research	NAPDI	Ashwaganda	""	"7e0ada1f-7d49-4efd-8d5d-99f41d2b2843"	2000-01-01	2099-02-22	""
-7000906	Ashwagandha[Withania somnifera]	NaPDI research	NAPDI	Ashwaganda	""	"7e0ada1f-7d49-4efd-8d5d-99f41d2b2843"	2000-01-01	2099-02-22	""
-7000907	Asvagandha[Withania somnifera]	NaPDI research	NAPDI	Ashwaganda	""	"7e0ada1f-7d49-4efd-8d5d-99f41d2b2843"	2000-01-01	2099-02-22	""
-7000908	Indian ginseng[Withania somnifera]	NaPDI research	NAPDI	Ashwaganda	""	"7e0ada1f-7d49-4efd-8d5d-99f41d2b2843"	2000-01-01	2099-02-22	""
-7000909	Winter-cherry[Withania somnifera]	NaPDI research	NAPDI	Ashwaganda	""	"7e0ada1f-7d49-4efd-8d5d-99f41d2b2843"	2000-01-01	2099-02-22	""
-7000910	Adam's-needle[Yucca filamentosa]	NaPDI research	NAPDI	Yucca	""	"1487039b-ce2e-431a-8a05-398b46018bfb"	2000-01-01	2099-02-22	""
-7000911	Bear-grass[Yucca filamentosa]	NaPDI research	NAPDI	Yucca	""	"1487039b-ce2e-431a-8a05-398b46018bfb"	2000-01-01	2099-02-22	""
-7000912	Needle-palm[Yucca filamentosa]	NaPDI research	NAPDI	Yucca	""	"1487039b-ce2e-431a-8a05-398b46018bfb"	2000-01-01	2099-02-22	""
-7000913	Spoon-leaf yucca[Yucca filamentosa]	NaPDI research	NAPDI	Yucca	""	"1487039b-ce2e-431a-8a05-398b46018bfb"	2000-01-01	2099-02-22	""
-7000914	Yucca[Yucca filamentosa]	NaPDI research	NAPDI	Yucca	""	"1487039b-ce2e-431a-8a05-398b46018bfb"	2000-01-01	2099-02-22	""
-7000915	Ginger[Zingiber officinale]	NaPDI research	NAPDI	Ginger	""	aae99f79-994b-4ebf-9364-a684fd5615be	2000-01-01	2099-02-22	""
-7000916	Jiang[Zingiber officinale]	NaPDI research	NAPDI	Ginger	""	aae99f79-994b-4ebf-9364-a684fd5615be	2000-01-01	2099-02-22	""
-7000917	Bataviacinnamon[Cinnamomum burmanni]	NaPDI research	NAPDI	Cinnamon	""	eade8733-1819-4816-a05a-86d60639c181	2000-01-01	2099-02-22	""
-7000918	Cinnamon[Cinnamomum burmanni]	NaPDI research	NAPDI	Cinnamon	""	eade8733-1819-4816-a05a-86d60639c181	2000-01-01	2099-02-22	""
-7000919	Yarrow	NaPDI research	NAPDI	NaPDI Preferred Term	""	Yarrow	2000-01-01	2099-02-22	""
-7000920	Yawroot	NaPDI research	NAPDI	NaPDI Preferred Term	""	Yawroot	2000-01-01	2099-02-22	""
-7000921	Black cumin	NaPDI research	NAPDI	NaPDI Preferred Term	""	Black cumin	2000-01-01	2099-02-22	""
-7000922	Garlic	NaPDI research	NAPDI	NaPDI Preferred Term	""	Garlic	2000-01-01	2099-02-22	""
-7000923	St. John's-bread	NaPDI research	NAPDI	NaPDI Preferred Term	""	St. John's-bread	2000-01-01	2099-02-22	""
-7000924	Rotahorn	NaPDI research	NAPDI	NaPDI Preferred Term	""	Rotahorn	2000-01-01	2099-02-22	""
-7000925		NaPDI research	NAPDI	NaPDI Preferred Term	""		2000-01-01	2099-02-22	""
-7000926	White lily	NaPDI research	NAPDI	NaPDI Preferred Term	""	White lily	2000-01-01	2099-02-22	""
-7000927	Fringedrue	NaPDI research	NAPDI	NaPDI Preferred Term	""	Fringedrue	2000-01-01	2099-02-22	""
-7000928	Field balm	NaPDI research	NAPDI	NaPDI Preferred Term	""	Field balm	2000-01-01	2099-02-22	""
-7000929	Devil's-club	NaPDI research	NAPDI	NaPDI Preferred Term	""	Devil's-club	2000-01-01	2099-02-22	""
-7000930	Suan cheng	NaPDI research	NAPDI	NaPDI Preferred Term	""	Suan cheng	2000-01-01	2099-02-22	""
-7000931	Stevia	NaPDI research	NAPDI	NaPDI Preferred Term	""	Stevia	2000-01-01	2099-02-22	""
-7000932	Notoginseng	NaPDI research	NAPDI	NaPDI Preferred Term	""	Notoginseng	2000-01-01	2099-02-22	""
-7000933	Cinnamon	NaPDI research	NAPDI	NaPDI Preferred Term	""	Cinnamon	2000-01-01	2099-02-22	""
-7000934	Pau d'Arco	NaPDI research	NAPDI	NaPDI Preferred Term	""	Pau d'Arco	2000-01-01	2099-02-22	""
-7000935	Lavender	NaPDI research	NAPDI	NaPDI Preferred Term	""	Lavender	2000-01-01	2099-02-22	""
-7000936	Beet root	NaPDI research	NAPDI	NaPDI Preferred Term	""	Beet root	2000-01-01	2099-02-22	""
-7000937	English yew	NaPDI research	NAPDI	NaPDI Preferred Term	""	English yew	2000-01-01	2099-02-22	""
-7000938	Niu bang zi	NaPDI research	NAPDI	NaPDI Preferred Term	""	Niu bang zi	2000-01-01	2099-02-22	""
-7000939	Muscadine grape	NaPDI research	NAPDI	NaPDI Preferred Term	""	Muscadine grape	2000-01-01	2099-02-22	""
-7000940	zang bian da huang	NaPDI research	NAPDI	NaPDI Preferred Term	""	zang bian da huang	2000-01-01	2099-02-22	""
-7000941	Cranberry	NaPDI research	NAPDI	NaPDI Preferred Term	""	Cranberry	2000-01-01	2099-02-22	""
-7000942	Europeanfieldelm	NaPDI research	NAPDI	NaPDI Preferred Term	""	Europeanfieldelm	2000-01-01	2099-02-22	""
-7000943	Damiana	NaPDI research	NAPDI	NaPDI Preferred Term	""	Damiana	2000-01-01	2099-02-22	""
-7000944	Rotten cheesefruit	NaPDI research	NAPDI	NaPDI Preferred Term	""	Rotten cheesefruit	2000-01-01	2099-02-22	""
-7000945	Stinkingweed	NaPDI research	NAPDI	NaPDI Preferred Term	""	Stinkingweed	2000-01-01	2099-02-22	""
-7000946	Swallowwort	NaPDI research	NAPDI	NaPDI Preferred Term	""	Swallowwort	2000-01-01	2099-02-22	""
-7000947	Phyllanthusamarus	NaPDI research	NAPDI	NaPDI Preferred Term	""	Phyllanthusamarus	2000-01-01	2099-02-22	""
-7000948	Chamomile	NaPDI research	NAPDI	NaPDI Preferred Term	""	Chamomile	2000-01-01	2099-02-22	""
-7000949	Spanishmoss	NaPDI research	NAPDI	NaPDI Preferred Term	""	Spanishmoss	2000-01-01	2099-02-22	""
-7000950	Douglas-fir	NaPDI research	NAPDI	NaPDI Preferred Term	""	Douglas-fir	2000-01-01	2099-02-22	""
-7000951	Yin yang huo	NaPDI research	NAPDI	NaPDI Preferred Term	""	Yin yang huo	2000-01-01	2099-02-22	""
-7000952	Shi luo	NaPDI research	NAPDI	NaPDI Preferred Term	""	Shi luo	2000-01-01	2099-02-22	""
-7000953	Strychnine tree	NaPDI research	NAPDI	NaPDI Preferred Term	""	Strychnine tree	2000-01-01	2099-02-22	""
-7000954	Black psyllium	NaPDI research	NAPDI	NaPDI Preferred Term	""	Black psyllium	2000-01-01	2099-02-22	""
-7000955	Rose laurel	NaPDI research	NAPDI	NaPDI Preferred Term	""	Rose laurel	2000-01-01	2099-02-22	""
-7000956	Siberian ginseng	NaPDI research	NAPDI	NaPDI Preferred Term	""	Siberian ginseng	2000-01-01	2099-02-22	""
-7000957	Shatavari	NaPDI research	NAPDI	NaPDI Preferred Term	""	Shatavari	2000-01-01	2099-02-22	""
-7000958	California-poppy	NaPDI research	NAPDI	NaPDI Preferred Term	""	California-poppy	2000-01-01	2099-02-22	""
-7000959	Wood betony	NaPDI research	NAPDI	NaPDI Preferred Term	""	Wood betony	2000-01-01	2099-02-22	""
-7000960	Kuandonghua	NaPDI research	NAPDI	NaPDI Preferred Term	""	Kuandonghua	2000-01-01	2099-02-22	""
-7000961	Valerian	NaPDI research	NAPDI	NaPDI Preferred Term	""	Valerian	2000-01-01	2099-02-22	""
-7000962	Hops	NaPDI research	NAPDI	NaPDI Preferred Term	""	Hops	2000-01-01	2099-02-22	""
-7000963	Lion's-tooth	NaPDI research	NAPDI	NaPDI Preferred Term	""	Lion's-tooth	2000-01-01	2099-02-22	""
-7000964	Spiny Amaranth	NaPDI research	NAPDI	NaPDI Preferred Term	""	Spiny Amaranth	2000-01-01	2099-02-22	""
-7000965	Green tea	NaPDI research	NAPDI	NaPDI Preferred Term	""	Green tea	2000-01-01	2099-02-22	""
-7000966	Dang shen	NaPDI research	NAPDI	NaPDI Preferred Term	""	Dang shen	2000-01-01	2099-02-22	""
-7001204	Curcuma longa[Curcuma longa]	NaPDI research	NAPDI	Turmeric	""	"052c18a0-2623-4132-828b-3a6628361850"	2000-01-01	2099-02-22	""
-7001205	Amomum villosum[Amomum villosum]	NaPDI research	NAPDI	Villous amomum	""	da2a5f7b-03c6-490e-9131-fdc41e89cff0	2000-01-01	2099-02-22	""
-7001206	Juniperus virginiana[Juniperus virginiana]	NaPDI research	NAPDI	Rooisede	""	"6f942577-5b9b-40ec-a07a-d88ece781f6e"	2000-01-01	2099-02-22	""
-7001207	Plantago indica[Plantago indica]	NaPDI research	NAPDI	Black psyllium	""	"19514bd7-19e2-427e-991c-4ce561840162"	2000-01-01	2099-02-22	""
-7001208	Euterpe oleracea[Euterpe oleracea]	NaPDI research	NAPDI	Cabbage palm	""	cf004537-5e07-4641-b898-3c1c71ce94ba	2000-01-01	2099-02-22	""
-7001209	Aesculus hippocastanum[Aesculus hippocastanum]	NaPDI research	NAPDI	Horse-chestnut	""	"301348bc-b507-4f36-bf92-d3de62be5d58"	2000-01-01	2099-02-22	""
-7001210	Hyssopus officinalis[Hyssopus officinalis]	NaPDI research	NAPDI	Hyssop	""	d4277863-f862-4a77-b15f-5b1be6192922	2000-01-01	2099-02-22	""
-7001211	Juglans regia[Juglans regia]	NaPDI research	NAPDI	Walnut	""	ab89d145-a6a7-4577-8069-a616b0f6757b	2000-01-01	2099-02-22	""
-7001212	Morinda citrifolia[Morinda citrifolia]	NaPDI research	NAPDI	Rotten cheesefruit	""	c067847b-12e0-46d3-8782-570c4eeabeef	2000-01-01	2099-02-22	""
-7001213	Gymnema sylvestre[Gymnema sylvestre]	NaPDI research	NAPDI	Miracle-fruit	""	"002e5b1c-a3e2-4632-b8b6-ef122ed455d1"	2000-01-01	2099-02-22	""
-7001214	Urtica dioica[Urtica dioica]	NaPDI research	NAPDI	Stinging nettle	""	f67f7d71-10c9-4584-9820-bccaa427db3b	2000-01-01	2099-02-22	""
